experimentID,eventID,nodeID,requestTimeFromVM,startTimeFromLambda,newcontainer,targetStartTime
0342ca56-818f-4472-9347-dffbccb6ade6,0,Worker1,21.68310546875,46.001220703125,0,18
0342ca56-818f-4472-9347-dffbccb6ade6,1,Worker1,30.312255859375,46.001220703125,0,30
0342ca56-818f-4472-9347-dffbccb6ade6,2,Worker1,39.5322265625,55.001220703125,0,39
0342ca56-818f-4472-9347-dffbccb6ade6,3,Worker1,49.34619140625,64.001220703125,0,49
0342ca56-818f-4472-9347-dffbccb6ade6,4,Worker1,56.337158203125,71.001220703125,0,56
0342ca56-818f-4472-9347-dffbccb6ade6,5,Worker1,68.328125,85.001220703125,0,68
0342ca56-818f-4472-9347-dffbccb6ade6,6,Worker1,76.328125,88.001220703125,0,76
0342ca56-818f-4472-9347-dffbccb6ade6,7,Worker1,95.375244140625,111.001220703125,0,95
0342ca56-818f-4472-9347-dffbccb6ade6,8,Worker1,97.357177734375,123.001220703125,0,97
0342ca56-818f-4472-9347-dffbccb6ade6,9,Worker1,113.3251953125,127.001220703125,0,113
0342ca56-818f-4472-9347-dffbccb6ade6,10,Worker1,123.357177734375,135.001220703125,0,123
0342ca56-818f-4472-9347-dffbccb6ade6,11,Worker1,134.354248046875,145.001220703125,0,134
0342ca56-818f-4472-9347-dffbccb6ade6,12,Worker1,135.294189453125,147.001220703125,0,135
0342ca56-818f-4472-9347-dffbccb6ade6,13,Worker1,136.250244140625,156.001220703125,0,136
0342ca56-818f-4472-9347-dffbccb6ade6,14,Worker1,147.274169921875,157.001220703125,0,147
0342ca56-818f-4472-9347-dffbccb6ade6,15,Worker1,148.4921875,164.001220703125,0,148
0342ca56-818f-4472-9347-dffbccb6ade6,16,Worker1,158.353271484375,170.001220703125,0,158
0342ca56-818f-4472-9347-dffbccb6ade6,17,Worker1,173.39013671875,189.001220703125,0,173
0342ca56-818f-4472-9347-dffbccb6ade6,18,Worker1,184.26318359375,196.001220703125,0,184
0342ca56-818f-4472-9347-dffbccb6ade6,19,Worker1,193.294189453125,204.001220703125,0,193
0342ca56-818f-4472-9347-dffbccb6ade6,20,Worker1,198.267333984375,209.001220703125,0,198
0342ca56-818f-4472-9347-dffbccb6ade6,21,Worker1,215.28125,231.001220703125,0,215
0342ca56-818f-4472-9347-dffbccb6ade6,22,Worker1,218.475341796875,228.001220703125,0,218
0342ca56-818f-4472-9347-dffbccb6ade6,23,Worker1,238.822265625,249.001220703125,0,238
0342ca56-818f-4472-9347-dffbccb6ade6,24,Worker1,257.59814453125,267.001220703125,0,257
0342ca56-818f-4472-9347-dffbccb6ade6,25,Worker1,270.36328125,282.001220703125,0,270
0342ca56-818f-4472-9347-dffbccb6ade6,26,Worker1,275.338134765625,283.001220703125,0,275
0342ca56-818f-4472-9347-dffbccb6ade6,27,Worker1,294.440185546875,305.001220703125,0,294
0342ca56-818f-4472-9347-dffbccb6ade6,28,Worker1,307.378173828125,319.001220703125,0,307
0342ca56-818f-4472-9347-dffbccb6ade6,29,Worker1,321.38623046875,331.001220703125,0,321
0342ca56-818f-4472-9347-dffbccb6ade6,30,Worker1,337.4951171875,349.001220703125,0,337
0342ca56-818f-4472-9347-dffbccb6ade6,31,Worker1,346.728271484375,358.001220703125,0,346
0342ca56-818f-4472-9347-dffbccb6ade6,32,Worker1,350.315185546875,361.001220703125,0,350
0342ca56-818f-4472-9347-dffbccb6ade6,33,Worker1,363.878173828125,376.001220703125,0,363
0342ca56-818f-4472-9347-dffbccb6ade6,34,Worker1,366.519287109375,375.001220703125,0,366
0342ca56-818f-4472-9347-dffbccb6ade6,35,Worker1,382.9453125,395.001220703125,0,382
0342ca56-818f-4472-9347-dffbccb6ade6,36,Worker1,396.6123046875,420.001220703125,0,396
0342ca56-818f-4472-9347-dffbccb6ade6,37,Worker1,416.59326171875,429.001220703125,0,416
0342ca56-818f-4472-9347-dffbccb6ade6,39,Worker1,428.733154296875,437.001220703125,0,428
0342ca56-818f-4472-9347-dffbccb6ade6,38,Worker1,428.68017578125,441.001220703125,0,428
0342ca56-818f-4472-9347-dffbccb6ade6,40,Worker1,437.318115234375,448.001220703125,0,437
0342ca56-818f-4472-9347-dffbccb6ade6,41,Worker1,451.692138671875,464.001220703125,0,451
0342ca56-818f-4472-9347-dffbccb6ade6,42,Worker1,464.5751953125,476.001220703125,0,464
0342ca56-818f-4472-9347-dffbccb6ade6,43,Worker1,477.34326171875,500.001220703125,0,477
0342ca56-818f-4472-9347-dffbccb6ade6,44,Worker1,479.72314453125,490.001220703125,0,479
0342ca56-818f-4472-9347-dffbccb6ade6,45,Worker1,482.38623046875,494.001220703125,0,482
0342ca56-818f-4472-9347-dffbccb6ade6,46,Worker1,501.38330078125,525.001220703125,0,501
0342ca56-818f-4472-9347-dffbccb6ade6,47,Worker1,513.399169921875,524.001220703125,0,513
0342ca56-818f-4472-9347-dffbccb6ade6,48,Worker1,529.394287109375,540.001220703125,0,529
0342ca56-818f-4472-9347-dffbccb6ade6,49,Worker1,539.72216796875,550.001220703125,0,539
0342ca56-818f-4472-9347-dffbccb6ade6,50,Worker1,541.751220703125,552.001220703125,0,541
0342ca56-818f-4472-9347-dffbccb6ade6,51,Worker1,559.865234375,568.001220703125,0,559
